timestamp,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2022-09-24 03:00:00,21.415370295755565,38.28458452428895,-16.869214228533387
2022-09-24 04:00:00,28.15969647520251,36.02312856298872,-7.863432087786209
2022-09-24 05:00:00,30.857277425195207,30.976567610385132,-0.11929018518992596
2022-09-24 06:00:00,27.992336261515447,22.4893011573643,5.503035104151149
2022-09-24 07:00:00,18.81561784254518,10.650066190715224,8.165551651829956
2022-09-24 08:00:00,18.327697510387225,8.129716686845814,10.19798082354141
2022-09-24 09:00:00,13.141689301311999,2.3549667822164704,10.786722519095528
2022-09-24 10:00:00,10.149327436069143,-0.5099160664211091,10.659243502490252
2022-09-24 11:00:00,8.861872100780602,-1.4378971213677207,10.299769222148322
2022-09-24 12:00:00,15.84108091671078,4.433049355649965,11.408031561060815
2022-09-24 13:00:00,18.145121089688473,5.389671622902124,12.755449466786349
2022-09-24 14:00:00,17.16686058601408,3.5291288953821844,13.637731690631897
2022-09-24 15:00:00,19.2999401277375,4.529766749684482,14.770173378053018
2022-09-24 16:00:00,18.262325066374615,2.7937213506572753,15.46860371571734
2022-09-24 17:00:00,16.61903890643589,0.9203481525748405,15.69869075386105
2022-09-24 18:00:00,18.54844104429867,2.2798002323500945,16.268640811948575
2022-09-24 19:00:00,17.782605784286716,1.2111719778705137,16.571433806416202
2022-09-24 20:00:00,20.258574104402214,2.949712238388809,17.308861866013405
2022-09-24 21:00:00,6.5954886104264006,-8.570698604469603,15.166187214896004
2022-09-24 22:00:00,-9.43337311403593,-19.67964826314555,10.246275149109618
2022-09-24 23:00:00,-19.060163660389662,-23.445151047599424,4.384987387209762
2022-09-25 00:00:00,-23.10667860513422,-21.993332793875187,-1.1133458112590349
2022-09-25 01:00:00,-24.74532503073351,-18.90558337557958,-5.839741655153931
2022-09-25 02:00:00,-28.100443170093058,-17.8085612119513,-10.291881958141758
2022-09-25 03:00:00,-21.953023556547123,-9.328913278724293,-12.62411027782283
2022-09-25 04:00:00,-20.47623584158282,-6.281700451007993,-14.194535390574828
2022-09-25 05:00:00,-20.40210032881805,-4.966051950594576,-15.436048378223475
2022-09-25 06:00:00,-17.343423213929782,-1.5258998685650447,-15.817523345364737
2022-09-25 07:00:00,-9.045674212644371,5.417479306176293,-14.463153518820665
2022-09-25 08:00:00,-3.5742677391317557,8.711108623751128,-12.285376362882884
2022-09-25 09:00:00,-2.573316596186487,7.769647813357118,-10.342964409543605
2022-09-25 10:00:00,0.5456430354206532,8.710885955971406,-8.165242920550753
2022-09-25 11:00:00,6.636615475734288,11.841486717028033,-5.204871241293745
2022-09-25 12:00:00,9.08354128537394,11.430730021334147,-2.3471887359602075
2022-09-25 13:00:00,-1.435631271579041,0.7292459715049331,-2.164877243083974
2022-09-25 14:00:00,-11.112639613675128,-7.158209896472924,-3.954429717202205
2022-09-25 15:00:00,-12.879952250776114,-7.140418026859127,-5.739534223916987
2022-09-25 16:00:00,-15.186764690090058,-7.557784372938456,-7.628980317151602
2022-09-25 17:00:00,-14.324161732969515,-5.35614513265433,-8.968016600315185
2022-09-25 18:00:00,-19.324411134279217,-8.285115627171225,-11.039295507107992
2022-09-25 19:00:00,-24.338003558281343,-10.63896644093868,-13.699037117342664
2022-09-25 20:00:00,-28.96189501801564,-12.21028632053838,-16.75160869747726
2022-09-25 21:00:00,-44.88247214438161,-22.504690757523477,-22.377781386858132
2022-09-25 22:00:00,-53.45406422749511,-24.861026272509584,-28.593037954985526
2022-09-25 23:00:00,-57.869367834176956,-23.421063903353144,-34.44830393082381
2022-09-26 00:00:00,-63.34153598375633,-23.114585642346015,-40.226950341410316
2022-09-26 01:00:00,-58.49105193019204,-14.611281271025376,-43.87977065916667
2022-09-26 02:00:00,-55.91484873232548,-9.628062458527047,-46.286786273798434
2022-09-26 03:00:00,-52.086600087477564,-4.6398510509432995,-47.446749036534264
2022-09-26 04:00:00,-53.45550385475508,-4.807003854576649,-48.64850000017843
2022-09-26 05:00:00,-57.13364209003703,-6.788113671886876,-50.34552841815015
2022-09-26 06:00:00,-64.95630148132477,-11.688618450539693,-53.26768303078508
2022-09-26 07:00:00,-53.41728759722173,-0.11968365314931617,-53.297603944072414
2022-09-26 08:00:00,-14.866581134207081,30.74481824789227,-45.61139938209935
2022-09-26 09:00:00,0.5092325463228917,36.8965055427378,-36.38727299641491
2022-09-26 10:00:00,13.140320386664825,39.62207470646379,-26.481754319798963
2022-09-26 11:00:00,5.392707493636408,25.499569450748297,-20.10686195711189
2022-09-26 12:00:00,16.866883061851695,29.578996015170866,-12.71211295331917
2022-09-26 13:00:00,33.27466297356659,36.78942074150861,-3.5147577679420188
2022-09-26 14:00:00,41.70611831210408,36.17670086403688,5.529417448067202
2022-09-26 15:00:00,45.74664749970907,32.173784041313496,13.572863458395576
2022-09-26 16:00:00,46.06960743302261,25.997395179701627,20.072212253320984
2022-09-26 17:00:00,48.14292809379185,22.45657267237669,25.68635542141516
2022-09-26 18:00:00,53.61412886112521,22.342218751768037,31.271910109357172
2022-09-26 19:00:00,59.81846987415338,22.83724781183696,36.98122206231642
2022-09-26 20:00:00,57.06553511371749,16.067450441120855,40.99808467259663
2022-09-26 21:00:00,52.78257443116672,9.427591806856071,43.35498262431065
2022-09-26 22:00:00,52.463074472689186,7.286473478702824,45.17660099398636
2022-09-26 23:00:00,58.4034881864427,10.581509753965072,47.82197843247763
2022-09-27 00:00:00,71.94080960677456,19.295064939437545,52.64574466733702
2022-09-27 01:00:00,115.44679294627349,50.24083862314917,65.20595432312432
2022-09-27 02:00:00,174.15892470290055,87.16237630382098,86.99654839907957
2022-09-27 03:00:00,218.81191767800556,105.45229542314078,113.35962225486477
2022-09-27 04:00:00,247.11483903823682,107.00417342669763,140.1106656115392
2022-09-27 05:00:00,279.2528561832805,111.31375245739306,167.93910372588746
2022-09-27 06:00:00,299.9974239615003,105.64665618849028,194.35076777301003
2022-09-27 07:00:00,312.0577272183764,94.16556755629307,217.89215966208332
2022-09-27 08:00:00,315.02283401828026,77.70453948495756,237.3182945333227
2022-09-27 09:00:00,316.60378283281534,63.42839063959411,253.17539219322123
2022-09-27 10:00:00,317.4571896495254,51.42543796504333,266.03175168448206
2022-09-27 11:00:00,315.1063580711743,39.259685109353825,275.8466729618205
2022-09-27 12:00:00,312.7846939220799,29.550416768207526,283.23427715387237
2022-09-27 13:00:00,301.42629957253666,14.553617934931424,286.87268163760524
2022-09-27 14:00:00,289.97768520098543,2.484002850704144,287.4936823502813
2022-09-27 15:00:00,252.894267272266,-27.67953206241225,280.57379933467826
2022-09-27 16:00:00,158.4808285272884,-97.67437664591193,256.15520517320033
2022-09-27 17:00:00,70.32350952735214,-148.66535651667857,218.98886604403071
2022-09-27 18:00:00,15.067222453013528,-163.13731487281376,178.2045373258273
2022-09-27 19:00:00,-33.29445229129851,-169.19919169370067,135.90473940240216
2022-09-27 20:00:00,-70.92488746372692,-165.46370149290325,94.53881402917634
2022-09-27 21:00:00,-106.23619835421778,-160.6200099067153,54.38381155249752
2022-09-27 22:00:00,-126.10191260341526,-144.38857932473022,18.286666721314965
2022-09-27 23:00:00,-139.94995752682007,-126.58929939850803,-13.360658128312044
2022-09-28 00:00:00,-147.9522724095259,-107.67329142497108,-40.27898098455482
2022-09-28 01:00:00,-159.5477923613944,-95.41504910147165,-64.13274325992273
2022-09-28 02:00:00,-196.65712802326743,-106.01950781067575,-90.63762021259168
2022-09-28 03:00:00,-214.53985963273226,-99.12179153611245,-115.4180680966198
2022-09-28 04:00:00,-224.3905483907729,-87.17798423532247,-137.21256415545042
2022-09-28 05:00:00,-224.98022706569463,-70.21413032819538,-154.76609673749925
2022-09-28 06:00:00,-233.19287871054257,-62.741425578434644,-170.45145313210793
2022-09-28 07:00:00,-230.18121970054563,-47.78381325475016,-182.39740644579547
2022-09-28 08:00:00,-228.3096211063821,-36.7297717284693,-191.5798493779128
2022-09-28 09:00:00,-231.23746128353014,-31.726089524493858,-199.51137175903628
2022-09-28 10:00:00,-202.7924647125401,-2.624874362803041,-200.16759034973705
2022-09-28 11:00:00,-182.07239657615355,14.47615501886682,-196.54855159502037
2022-09-28 12:00:00,-154.54217343138953,33.605102530904674,-188.1472759622942
2022-09-28 13:00:00,-127.19123309367933,48.7648342948919,-175.95606738857123
2022-09-28 14:00:00,-83.63603786506064,73.85602361880848,-157.49206148386912
2022-09-28 15:00:00,-40.174434334207035,93.85410171972967,-134.0285360539367
2022-09-28 16:00:00,-3.8227571025199722,104.16462316113339,-107.98738026365336
2022-09-28 17:00:00,11.690639669908705,95.74241594684966,-84.05177627694096
2022-09-28 18:00:00,40.40807999395474,99.56788501671656,-59.159805022761816
2022-09-28 19:00:00,61.449857113999315,96.48772970940891,-35.03787259540959
2022-09-28 20:00:00,79.26948469108174,91.44588582919306,-12.176401138111322
2022-09-28 21:00:00,96.0447543347691,86.57692437830434,9.467829956464762
2022-09-28 22:00:00,97.77871483241688,70.64870790076169,27.13000693165519
2022-09-28 23:00:00,92.4229435433117,52.23434928932521,40.188594253986494
2022-09-29 00:00:00,88.9843997294156,39.03664438034328,49.94775534907232
2022-09-29 01:00:00,89.95893777004676,32.008945936779554,57.949991833267205
2022-09-29 02:00:00,84.9907389384025,21.632597684108234,63.35814125429427
2022-09-29 03:00:00,85.52231262940768,17.731337100090727,67.79097552931695
2022-09-29 04:00:00,90.93910326903642,18.518502191775582,72.42060107726084
2022-09-29 05:00:00,84.12731128277301,9.36536816440973,74.76194311836328
2022-09-29 06:00:00,72.14397213361735,-2.094376787796733,74.23834892141409
2022-09-29 07:00:00,60.16222240555362,-11.260901212688381,71.423123618242
2022-09-29 08:00:00,48.80487179347256,-18.09460145981555,66.89947325328811
2022-09-29 09:00:00,50.095780894622294,-13.442953886932656,63.53873478155495
2022-09-29 10:00:00,47.0342905220823,-13.203555407578122,60.23784592966042
2022-09-29 11:00:00,46.21364375701887,-11.219361738113243,57.433005495132115
2022-09-29 12:00:00,25.204719439581822,-25.782628844440232,50.987348284022055
2022-09-29 13:00:00,-9.459306386783283,-48.357323736644275,38.89801734986099
2022-09-29 14:00:00,-19.82959093579484,-46.98208662852467,27.152495692729826
2022-09-29 15:00:00,-20.501129076066718,-38.122899815037236,17.62177073897052
2022-09-29 16:00:00,-7.974258626694791,-20.476823492532247,12.502564865837456
2022-09-29 17:00:00,-12.746946922750794,-20.199609430870602,7.452662508119808
2022-09-29 18:00:00,-13.44524177666608,-16.71832342782871,3.2730816511626304
2022-09-29 19:00:00,-5.415185131994804,-6.950613426525948,1.5354282945311435
2022-09-29 20:00:00,8.923066485702293,5.910110552936919,3.0129559327653737
2022-09-29 21:00:00,14.159895343036624,8.917551528217,5.242343814819623
2022-09-29 22:00:00,19.856443361259153,11.691279637151624,8.16516372410753
2022-09-29 23:00:00,34.86249729734482,21.35786685858983,13.504630438754987
2022-09-30 00:00:00,42.95940568262813,23.563820195098515,19.395585487529615
2022-09-30 01:00:00,45.55089338411199,20.924246317265897,24.62664706684609
2022-09-30 02:00:00,35.439370718504506,8.65017892132673,26.789191797177775
2022-09-30 03:00:00,30.22448121447451,2.7482315338373837,27.476249680637125
2022-09-30 04:00:00,28.203419851321087,0.5817361365471676,27.62168371477392
2022-09-30 05:00:00,27.55098237475977,-0.05656107201131988,27.60754344677109
2022-09-30 06:00:00,26.622138398823154,-0.7883240383583505,27.410462437181504
2022-09-30 07:00:00,35.339173592616135,6.342968924347705,28.99620466826843
2022-09-30 08:00:00,46.32899690863633,13.866233792294317,32.46276311634201
2022-09-30 09:00:00,46.72126307465078,11.406799966647014,35.314463108003764
2022-09-30 10:00:00,43.161685135495645,6.277777621993508,36.88390751350214
2022-09-30 11:00:00,35.93225301637722,-0.761323597699942,36.69357661407716
