timestamp,open,high,low,close,volume,symbol,fundingRate,timestamp,historical_volatility
2020-01-03 22:00:00,7277.28,7316.0,7255.84,7296.78,6211.788,BTCUSDT,0.0001,2020-01-03 22:00:00,0.171466805408674
2020-01-03 23:00:00,7296.64,7342.0,7288.3,7341.72,4735.786,BTCUSDT,0.0001,2020-01-03 23:00:00,0.1657545855859178
2020-01-04 00:00:00,7341.6,7347.02,7283.21,7302.87,4169.558,BTCUSDT,0.0001,2020-01-04 00:00:00,0.167534865086378
2020-01-04 01:00:00,7303.02,7308.63,7279.0,7305.22,2146.426,BTCUSDT,0.0001,2020-01-04 01:00:00,0.1675924467165103
2020-01-04 02:00:00,7304.97,7325.0,7292.89,7324.13,2018.056,BTCUSDT,0.0001,2020-01-04 02:00:00,0.1659668513906043
2020-01-04 03:00:00,7324.13,7336.5,7314.27,7329.29,2709.515,BTCUSDT,0.0001,2020-01-04 03:00:00,0.1657975737334523
2020-01-04 04:00:00,7329.4,7334.29,7310.0,7330.28,2216.484,BTCUSDT,0.0001,2020-01-04 04:00:00,0.165714754135673
2020-01-04 05:00:00,7330.81,7368.47,7321.0,7341.0,3894.95,BTCUSDT,0.0001,2020-01-04 05:00:00,0.1653865451120209
2020-01-04 06:00:00,7341.0,7362.15,7335.22,7351.5,3585.856,BTCUSDT,0.0001,2020-01-04 06:00:00,0.1640725349341814
2020-01-04 07:00:00,7350.92,7358.02,7322.45,7344.13,3706.647,BTCUSDT,0.0001,2020-01-04 07:00:00,0.1611450507394123
2020-01-04 08:00:00,7344.11,7359.0,7328.27,7343.0,2428.225,BTCUSDT,8.4e-07,2020-01-04 08:00:00,0.1589197178926425
2020-01-04 09:00:00,7343.0,7366.0,7336.0,7360.73,2241.483,BTCUSDT,8.4e-07,2020-01-04 09:00:00,0.1586492750411297
2020-01-04 10:00:00,7360.24,7364.0,7306.0,7314.65,4152.602,BTCUSDT,8.4e-07,2020-01-04 10:00:00,0.098930364020898
2020-01-04 11:00:00,7313.81,7336.09,7295.2,7333.07,5391.775,BTCUSDT,8.4e-07,2020-01-04 11:00:00,0.0991138417747375
2020-01-04 12:00:00,7333.07,7333.54,7300.62,7309.86,2657.678,BTCUSDT,8.4e-07,2020-01-04 12:00:00,0.0993686386065661
2020-01-04 13:00:00,7309.82,7322.76,7286.16,7299.98,4367.667,BTCUSDT,8.4e-07,2020-01-04 13:00:00,0.0995787315893031
2020-01-04 14:00:00,7299.98,7320.0,7294.0,7312.96,3081.921,BTCUSDT,8.4e-07,2020-01-04 14:00:00,0.0956205760328463
2020-01-04 15:00:00,7312.64,7327.51,7301.0,7315.45,2678.253,BTCUSDT,8.4e-07,2020-01-04 15:00:00,0.0857344678217902
2020-01-04 16:00:00,7315.94,7320.78,7294.14,7304.16,2769.106,BTCUSDT,7.387e-05,2020-01-04 16:00:00,0.0842493907658946
2020-01-04 17:00:00,7304.15,7349.25,7302.0,7349.04,3923.154,BTCUSDT,7.387e-05,2020-01-04 17:00:00,0.0859407144648862
2020-01-04 18:00:00,7349.04,7400.0,7269.21,7304.38,15578.14,BTCUSDT,7.387e-05,2020-01-04 18:00:00,0.088239746985166
2020-01-04 19:00:00,7303.97,7350.0,7281.0,7331.35,8165.023,BTCUSDT,7.387e-05,2020-01-04 19:00:00,0.0884163424035629
2020-01-04 20:00:00,7331.87,7349.0,7307.0,7338.47,3861.92,BTCUSDT,7.387e-05,2020-01-04 20:00:00,0.0757427045159604
2020-01-04 21:00:00,7338.36,7362.87,7330.0,7347.26,3428.551,BTCUSDT,7.387e-05,2020-01-04 21:00:00,0.0696269941996425
2020-01-04 22:00:00,7347.33,7355.58,7340.0,7347.39,1406.315,BTCUSDT,7.387e-05,2020-01-04 22:00:00,0.0615773416967634
2020-01-04 23:00:00,7347.39,7358.45,7324.65,7350.71,2006.728,BTCUSDT,7.387e-05,2020-01-04 23:00:00,0.0599527518844096
2020-01-05 00:00:00,7350.54,7390.73,7350.54,7371.57,6223.858,BTCUSDT,0.0001,2020-01-05 00:00:00,0.0604267732711448
2020-01-05 01:00:00,7371.56,7488.0,7371.56,7458.32,18196.706,BTCUSDT,0.0001,2020-01-05 01:00:00,0.0727306283108453
2020-01-05 02:00:00,7458.38,7481.0,7431.11,7443.33,6222.825,BTCUSDT,0.0001,2020-01-05 02:00:00,0.0720416399046278
2020-01-05 03:00:00,7443.33,7476.98,7438.88,7475.15,3669.822,BTCUSDT,0.0001,2020-01-05 03:00:00,0.0700538340371668
2020-01-05 04:00:00,7475.19,7495.0,7443.46,7456.42,4960.121,BTCUSDT,0.0001,2020-01-05 04:00:00,0.0707281028051774
2020-01-05 05:00:00,7456.4,7465.05,7445.0,7457.48,2471.459,BTCUSDT,0.0001,2020-01-05 05:00:00,0.0679736374907229
2020-01-05 06:00:00,7458.51,7482.14,7440.0,7456.88,3792.257,BTCUSDT,0.0001,2020-01-05 06:00:00,0.0647104362900486
2020-01-05 07:00:00,7456.88,7470.0,7443.06,7462.98,2817.202,BTCUSDT,0.0001,2020-01-05 07:00:00,0.0646969426801333
2020-01-05 08:00:00,7463.42,7470.0,7417.0,7429.69,4476.586,BTCUSDT,0.0001,2020-01-05 08:00:00,0.0667708705901362
2020-01-05 09:00:00,7429.86,7437.4,7385.76,7428.0,7125.213,BTCUSDT,0.0001,2020-01-05 09:00:00,0.0668110775150595
2020-01-05 10:00:00,7427.72,7430.77,7401.38,7415.59,2855.664,BTCUSDT,0.0001,2020-01-05 10:00:00,0.067214556430302
2020-01-05 11:00:00,7415.62,7438.5,7410.38,7422.48,2549.558,BTCUSDT,0.0001,2020-01-05 11:00:00,0.0671333258678661
2020-01-05 12:00:00,7422.48,7459.69,7421.65,7455.0,4378.745,BTCUSDT,0.0001,2020-01-05 12:00:00,0.0684930835685927
2020-01-05 13:00:00,7455.0,7455.0,7414.13,7428.48,4827.743,BTCUSDT,0.0001,2020-01-05 13:00:00,0.069753601761317
2020-01-05 14:00:00,7428.78,7441.6,7424.0,7429.85,2011.618,BTCUSDT,0.0001,2020-01-05 14:00:00,0.0697305538108831
2020-01-05 15:00:00,7428.54,7474.21,7427.6,7463.59,4686.482,BTCUSDT,0.0001,2020-01-05 15:00:00,0.0708893363859357
2020-01-05 16:00:00,7463.76,7478.0,7446.5,7457.57,5365.093,BTCUSDT,0.0001,2020-01-05 16:00:00,0.0668080488821065
2020-01-05 17:00:00,7457.57,7467.0,7445.0,7460.41,2306.351,BTCUSDT,0.0001,2020-01-05 17:00:00,0.0664713559998826
2020-01-05 18:00:00,7460.4,7465.55,7420.0,7436.25,3974.287,BTCUSDT,0.0001,2020-01-05 18:00:00,0.0665238146813569
2020-01-05 19:00:00,7436.25,7446.86,7423.29,7441.83,2671.857,BTCUSDT,0.0001,2020-01-05 19:00:00,0.0661596986248733
2020-01-05 20:00:00,7441.9,7441.9,7422.86,7428.73,1708.365,BTCUSDT,0.0001,2020-01-05 20:00:00,0.0665487336898771
2020-01-05 21:00:00,7428.73,7428.76,7361.0,7366.12,7651.424,BTCUSDT,0.0001,2020-01-05 21:00:00,0.0735250562246374
2020-01-05 22:00:00,7366.05,7383.47,7312.0,7353.16,7070.029,BTCUSDT,0.0001,2020-01-05 22:00:00,0.0735947539292086
2020-01-05 23:00:00,7353.01,7360.71,7303.0,7354.36,5752.707,BTCUSDT,0.0001,2020-01-05 23:00:00,0.0704341507389354
2020-01-06 00:00:00,7354.36,7379.79,7345.0,7373.99,4586.732,BTCUSDT,0.0001,2020-01-06 00:00:00,0.0674313458108907
2020-01-06 01:00:00,7374.0,7422.76,7365.0,7420.0,5568.512,BTCUSDT,0.0001,2020-01-06 01:00:00,0.0695845718961507
2020-01-06 02:00:00,7419.95,7569.0,7417.26,7548.63,19309.469,BTCUSDT,0.0001,2020-01-06 02:00:00,0.0912826348182325
2020-01-06 03:00:00,7548.6,7580.08,7485.0,7538.65,12640.192,BTCUSDT,0.0001,2020-01-06 03:00:00,0.0916199926727839
2020-01-06 04:00:00,7538.66,7550.45,7513.3,7526.74,4827.362,BTCUSDT,0.0001,2020-01-06 04:00:00,0.091975504549818
2020-01-06 05:00:00,7526.75,7539.0,7491.59,7529.72,5044.829,BTCUSDT,0.0001,2020-01-06 05:00:00,0.0919784940079067
2020-01-06 06:00:00,7530.0,7533.16,7509.31,7517.4,2962.553,BTCUSDT,0.0001,2020-01-06 06:00:00,0.0920630068717905
2020-01-06 07:00:00,7517.4,7524.08,7505.0,7505.35,2170.668,BTCUSDT,0.0001,2020-01-06 07:00:00,0.0831473088405803
2020-01-06 08:00:00,7505.36,7550.0,7505.35,7545.0,3999.526,BTCUSDT,0.0001,2020-01-06 08:00:00,0.0845662444927901
2020-01-06 09:00:00,7544.99,7549.0,7514.0,7546.92,4670.812,BTCUSDT,0.0001,2020-01-06 09:00:00,0.0834397811082434
2020-01-06 10:00:00,7546.91,7573.0,7534.06,7555.97,5305.191,BTCUSDT,0.0001,2020-01-06 10:00:00,0.0828550242360302
2020-01-06 11:00:00,7556.18,7576.0,7522.64,7540.0,6909.304,BTCUSDT,0.0001,2020-01-06 11:00:00,0.0833331362663547
2020-01-06 12:00:00,7539.99,7561.0,7533.15,7553.44,3112.548,BTCUSDT,0.0001,2020-01-06 12:00:00,0.0834579533977943
2020-01-06 13:00:00,7553.67,7611.81,7481.74,7524.5,12090.946,BTCUSDT,0.0001,2020-01-06 13:00:00,0.0847571433515597
2020-01-06 14:00:00,7524.83,7555.0,7505.0,7545.15,8067.175,BTCUSDT,0.0001,2020-01-06 14:00:00,0.0833966201650555
2020-01-06 15:00:00,7545.15,7549.36,7510.49,7515.92,4250.518,BTCUSDT,0.0001,2020-01-06 15:00:00,0.0847684869924369
2020-01-06 16:00:00,7516.03,7545.33,7507.0,7526.0,4555.788,BTCUSDT,0.0001,2020-01-06 16:00:00,0.084492234319177
2020-01-06 17:00:00,7526.0,7558.75,7524.1,7555.41,3857.265,BTCUSDT,0.0001,2020-01-06 17:00:00,0.0853164646096257
2020-01-06 18:00:00,7555.56,7556.09,7523.01,7530.12,2622.301,BTCUSDT,0.0001,2020-01-06 18:00:00,0.0852658673896168
2020-01-06 19:00:00,7529.73,7548.77,7521.04,7537.89,2548.86,BTCUSDT,0.0001,2020-01-06 19:00:00,0.0841180033767379
2020-01-06 20:00:00,7536.72,7555.5,7533.0,7547.79,2404.108,BTCUSDT,0.0001,2020-01-06 20:00:00,0.0841573981820837
2020-01-06 21:00:00,7548.49,7608.0,7545.97,7575.15,7145.073,BTCUSDT,0.0001,2020-01-06 21:00:00,0.0836676226862772
2020-01-06 22:00:00,7574.27,7764.31,7572.24,7710.0,21685.455,BTCUSDT,0.0001,2020-01-06 22:00:00,0.102953006825192
2020-01-06 23:00:00,7710.0,7808.65,7702.11,7757.39,17815.13,BTCUSDT,0.0001,2020-01-06 23:00:00,0.1043834260365048
2020-01-07 00:00:00,7757.74,8014.91,7757.0,7890.22,40329.984,BTCUSDT,0.0001,2020-01-07 00:00:00,0.1166427038845099
2020-01-07 01:00:00,7890.8,7925.3,7872.34,7908.06,9986.313,BTCUSDT,0.0001,2020-01-07 01:00:00,0.1165587992160372
2020-01-07 02:00:00,7908.06,7945.82,7894.95,7899.61,7521.971,BTCUSDT,0.0001,2020-01-07 02:00:00,0.1162991956011338
2020-01-07 03:00:00,7899.43,7919.79,7891.0,7898.59,3836.17,BTCUSDT,0.0001,2020-01-07 03:00:00,0.1103207472159863
2020-01-07 04:00:00,7899.0,7908.95,7826.18,7845.89,7928.154,BTCUSDT,0.0001,2020-01-07 04:00:00,0.1138941759681955
2020-01-07 05:00:00,7844.28,7882.59,7835.66,7873.0,5215.907,BTCUSDT,0.0001,2020-01-07 05:00:00,0.1137387313295044
2020-01-07 06:00:00,7872.95,7880.04,7855.75,7877.2,3441.377,BTCUSDT,0.0001,2020-01-07 06:00:00,0.1138932344827085
2020-01-07 07:00:00,7877.0,7898.0,7862.28,7886.66,4769.248,BTCUSDT,0.0001,2020-01-07 07:00:00,0.1130076569787745
2020-01-07 08:00:00,7886.95,7909.98,7872.1,7888.0,5300.292,BTCUSDT,0.0001,2020-01-07 08:00:00,0.0987506568687282
2020-01-07 09:00:00,7888.0,7888.05,7860.0,7860.0,2960.147,BTCUSDT,0.0001,2020-01-07 09:00:00,0.0998457712975864
2020-01-07 10:00:00,7860.0,7894.0,7860.0,7892.12,2493.94,BTCUSDT,0.0001,2020-01-07 10:00:00,0.0996694500739355
2020-01-07 11:00:00,7892.36,7969.0,7883.64,7899.86,12580.304,BTCUSDT,0.0001,2020-01-07 11:00:00,0.0996017947830529
2020-01-07 12:00:00,7898.9,7918.19,7850.0,7873.09,12034.93,BTCUSDT,0.0001,2020-01-07 12:00:00,0.1005050176083119
2020-01-07 13:00:00,7872.85,7881.98,7810.0,7853.22,8832.703,BTCUSDT,0.0001,2020-01-07 13:00:00,0.100919704148492
2020-01-07 14:00:00,7853.95,7888.0,7841.0,7842.98,6156.651,BTCUSDT,0.0001,2020-01-07 14:00:00,0.1004466700157574
2020-01-07 15:00:00,7842.85,7853.12,7746.0,7769.11,13794.025,BTCUSDT,0.0001,2020-01-07 15:00:00,0.1071625104677253
2020-01-07 16:00:00,7769.73,7949.0,7733.0,7916.28,22142.845,BTCUSDT,0.0001,2020-01-07 16:00:00,0.1241411880949535
2020-01-07 17:00:00,7917.69,7957.8,7883.34,7941.6,12040.759,BTCUSDT,0.0001,2020-01-07 17:00:00,0.1235363451900977
2020-01-07 18:00:00,7941.6,8133.0,7923.36,8043.07,27119.226,BTCUSDT,0.0001,2020-01-07 18:00:00,0.129385317836156
2020-01-07 19:00:00,8044.63,8119.55,8044.62,8077.71,11161.238,BTCUSDT,0.0001,2020-01-07 19:00:00,0.1277796019430818
2020-01-07 20:00:00,8077.71,8181.67,8055.0,8165.99,13468.278,BTCUSDT,0.0001,2020-01-07 20:00:00,0.1312090596659711
2020-01-07 21:00:00,8166.0,8193.0,8007.0,8021.77,19338.925,BTCUSDT,0.0001,2020-01-07 21:00:00,0.1476373686561092
2020-01-07 22:00:00,8023.29,8073.0,7952.0,8055.15,12611.368,BTCUSDT,0.0001,2020-01-07 22:00:00,0.1477579679101587
2020-01-07 23:00:00,8055.16,8215.33,8026.0,8152.49,15744.407,BTCUSDT,0.0001,2020-01-07 23:00:00,0.1515832289429226
2020-01-08 00:00:00,8150.9,8468.42,8144.02,8437.83,39579.939,BTCUSDT,0.00012514,2020-01-08 00:00:00,0.187505161853261
2020-01-08 01:00:00,8435.34,8456.18,8341.79,8376.67,20004.642,BTCUSDT,0.00012514,2020-01-08 01:00:00,0.1912567293905764
2020-01-08 02:00:00,8376.3,8429.59,8260.0,8282.0,14793.888,BTCUSDT,0.00012514,2020-01-08 02:00:00,0.1980713600325994
2020-01-08 03:00:00,8282.0,8343.0,8246.06,8302.62,14584.564,BTCUSDT,0.00012514,2020-01-08 03:00:00,0.1980767248833284
2020-01-08 04:00:00,8302.97,8359.59,8289.13,8347.58,6217.554,BTCUSDT,0.00012514,2020-01-08 04:00:00,0.1911049720127366
2020-01-08 05:00:00,8346.9,8381.87,8310.0,8339.26,7107.616,BTCUSDT,0.00012514,2020-01-08 05:00:00,0.1911077503618525
2020-01-08 06:00:00,8337.94,8368.88,8320.0,8342.0,4659.483,BTCUSDT,0.00012514,2020-01-08 06:00:00,0.1837271989542483
2020-01-08 07:00:00,8342.54,8350.0,8280.0,8301.47,6670.797,BTCUSDT,0.00012514,2020-01-08 07:00:00,0.1852243033413174
2020-01-08 08:00:00,8301.5,8333.0,8267.0,8316.94,6050.018,BTCUSDT,0.0001,2020-01-08 08:00:00,0.1849619181233999
2020-01-08 09:00:00,8316.49,8323.4,8276.12,8299.8,5029.864,BTCUSDT,0.0001,2020-01-08 09:00:00,0.1853329149321126
2020-01-08 10:00:00,8299.8,8372.28,8287.67,8330.01,8172.11,BTCUSDT,0.0001,2020-01-08 10:00:00,0.1829463624138665
2020-01-08 11:00:00,8330.01,8379.51,8328.39,8335.28,4804.528,BTCUSDT,0.0001,2020-01-08 11:00:00,0.1829367882492326
2020-01-08 12:00:00,8335.28,8350.25,8278.03,8289.0,6741.599,BTCUSDT,0.0001,2020-01-08 12:00:00,0.1847515143998635
2020-01-08 13:00:00,8289.0,8427.97,8222.0,8389.33,22946.924,BTCUSDT,0.0001,2020-01-08 13:00:00,0.1882290997983333
2020-01-08 14:00:00,8389.34,8390.73,8201.1,8314.97,21617.354,BTCUSDT,0.0001,2020-01-08 14:00:00,0.1919995255058844
2020-01-08 15:00:00,8315.01,8366.02,8239.87,8306.39,12736.049,BTCUSDT,0.0001,2020-01-08 15:00:00,0.1913150176435657
2020-01-08 16:00:00,8308.23,8340.86,8052.96,8119.06,39180.495,BTCUSDT,0.0001,2020-01-08 16:00:00,0.2091964058069645
2020-01-08 17:00:00,8119.12,8129.47,8012.0,8081.71,18274.399,BTCUSDT,0.0001,2020-01-08 17:00:00,0.2101076788061384
2020-01-08 18:00:00,8081.02,8098.77,8040.05,8056.69,6937.503,BTCUSDT,0.0001,2020-01-08 18:00:00,0.2100363848925708
2020-01-08 19:00:00,8056.68,8074.5,7964.41,7965.05,10381.255,BTCUSDT,0.0001,2020-01-08 19:00:00,0.2140439566731936
2020-01-08 20:00:00,7966.97,8065.0,7870.11,8049.77,22512.834,BTCUSDT,0.0001,2020-01-08 20:00:00,0.2167895395032041
2020-01-08 21:00:00,8049.77,8049.77,7966.82,8018.88,8342.569,BTCUSDT,0.0001,2020-01-08 21:00:00,0.2142961049040216
2020-01-08 22:00:00,8019.97,8086.8,7991.16,8077.79,5220.986,BTCUSDT,0.0001,2020-01-08 22:00:00,0.2058033333066344
