timestamp,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-02-22 21:00:00,9598.325552760169,9647.135,9695.944447239832,1.0118951842144133,0.9251738377209947
2020-02-22 22:00:00,9598.002841239419,9648.2755,9698.548158760581,1.0421066181325602,0.7657955701853087
2020-02-22 23:00:00,9598.203976136969,9647.7075,9697.211023863032,1.0262235637436492,0.6160775951202807
2020-02-23 00:00:00,9599.427237946737,9650.5045,9701.581762053262,1.0585407644390517,0.8293588834589015
2020-02-23 01:00:00,9603.50325194521,9653.165,9702.826748054791,1.0289215620947165,0.687015164865982
2020-02-23 02:00:00,9611.001869900118,9657.458,9703.914130099884,0.9620778076359847,0.8423875377867517
2020-02-23 03:00:00,9598.020195181754,9667.238,9736.455804818244,1.4320078768774491,1.41423009103172
2020-02-23 04:00:00,9570.01690705031,9677.863500000001,9785.710092949692,2.2287273001874968,1.34103954996809
2020-02-23 05:00:00,9555.008541609794,9690.7235,9826.438458390207,2.800925202131842,1.1931678800616936
2020-02-23 06:00:00,9543.118908446548,9704.329999999998,9865.541091553448,3.3224569146649054,1.1166139007069646
2020-02-23 07:00:00,9539.48602115633,9716.765,9894.043978843669,3.6489300470613295,0.9873815303064939
2020-02-23 08:00:00,9538.393765595978,9728.4815,9918.569234404022,3.9078603254582296,0.9248262006656405
2020-02-23 09:00:00,9539.364788576124,9740.418,9941.471211423876,4.128225532495132,0.8937067179350704
2020-02-23 10:00:00,9547.501983728758,9751.139,9954.77601627124,4.176681642446919,0.7800104865220094
2020-02-23 11:00:00,9561.025611623774,9761.361,9961.696388376227,4.104660986848587,0.7016593290254338
2020-02-23 12:00:00,9574.0969564563,9771.6985,9969.3000435437,4.044364314836367,0.715209604324751
2020-02-23 13:00:00,9586.131573489583,9782.500499999998,9978.869426510413,4.014698011217376,0.7469828137367169
2020-02-23 14:00:00,9598.959919446681,9794.73,9990.500080553318,3.997457419516794,0.7905959881060893
2020-02-23 15:00:00,9614.022336308966,9804.6555,9995.288663691035,3.8886254329085705,0.6817482820363508
2020-02-23 16:00:00,9629.242093507975,9814.3995,9999.556906492024,3.7731785116761176,0.6786871539563569
2020-02-23 17:00:00,9646.003764346617,9824.4155,10002.827235653382,3.632007128635439,0.6808863631185023
2020-02-23 18:00:00,9668.594881531031,9834.967,10001.33911846897,3.3832776148403823,0.6534602085671105
2020-02-23 19:00:00,9699.6594206174,9846.1075,9992.5555793826,2.9747406146561075,0.6225775720356279
2020-02-23 20:00:00,9729.160361507584,9855.693000000001,9982.225638492419,2.567706573092676,0.5796909012578916
2020-02-23 21:00:00,9771.270726441286,9865.552,9959.833273558714,1.9113228242821896,0.5178614473101223
2020-02-23 22:00:00,9825.109067067455,9876.946,9928.782932932545,1.0496550843255616,0.8877930051563506
2020-02-23 23:00:00,9840.171168363906,9884.412,9928.652831636095,0.8951636503232423,1.1635047062734583
2020-02-24 00:00:00,9836.650741153482,9889.2585,9941.866258846518,1.063937379056635,1.136232197186935
2020-02-24 01:00:00,9837.652982426105,9890.113000000001,9942.573017573897,1.0608577995801671,0.5557281551780053
2020-02-24 02:00:00,9801.123993076824,9882.29,9963.456006923177,1.6426558403604146,-0.3353866670338671
2020-02-24 03:00:00,9778.632953861175,9875.773000000001,9972.913046138827,1.967239347012648,-0.09987103482247908
2020-02-24 04:00:00,9760.77601037141,9869.399000000001,9978.021989628593,2.2012077863827635,0.007981688013371829
2020-02-24 05:00:00,9745.971791229187,9862.712,9979.452208770812,2.367304424397922,0.08145526280559301
2020-02-24 06:00:00,9725.999588747367,9856.0155,9986.031411252632,2.6383057383104274,0.020191418119706275
2020-02-24 07:00:00,9714.78763118975,9851.751,9988.71436881025,2.7804878302395064,0.1536263643914579
